p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
EIF2AK21	6.15115132339543e-59	0.362370279765089	0.465	0.278	9.9820883676061e-55	12	EIF2AK2
UTRN2	8.06793399549912e-59	0.36709344674509	0.788	0.588	1.3092643287896e-54	12	UTRN
SRSF2	1.037397099204e-58	0.300905990250717	0.411	0.231	1.68348801258825e-54	12	SRSF2
SFMBT1	4.70899061073072e-58	0.298706122990741	0.285	0.142	7.64174996309382e-54	12	SFMBT1
TADA2A	4.84416680344163e-58	0.304813991741338	0.272	0.134	7.86111388862507e-54	12	TADA2A
GLMN	5.37937631406806e-58	0.260621345415403	0.268	0.129	8.72965188246965e-54	12	GLMN
MGMT	1.11532640665768e-57	0.343513802637638	0.448	0.261	1.80995169272408e-53	12	MGMT
ORC3	1.14223283346619e-57	0.265415327354418	0.252	0.119	1.85361544214894e-53	12	ORC3
ASPH	1.61047075957193e-57	0.333781327451859	0.474	0.282	2.61347194863332e-53	12	ASPH
SLF2	2.62738008239514e-57	0.329658526097208	0.457	0.271	4.26371239771083e-53	12	SLF2
UGGT2	3.31382130411015e-57	0.345990271279204	0.603	0.389	5.37766921230994e-53	12	UGGT2
ELF21	4.31212567739325e-57	0.383254446563134	0.729	0.537	6.99771754927377e-53	12	ELF2
RSRC1	4.72032980774992e-57	0.348098505646952	0.681	0.465	7.66015121201656e-53	12	RSRC1
ZRANB3	8.79632598711758e-57	0.298258694484515	0.273	0.135	1.42746778118944e-52	12	ZRANB3
COA1	1.45318726750154e-56	0.296811627175946	0.539	0.331	2.35823229770151e-52	12	COA1
RAB27A1	3.45303996379327e-56	0.313692045833735	0.294	0.149	5.60359325324372e-52	12	RAB27A
YWHAQ	3.4889568038483e-56	0.255648825133656	0.301	0.153	5.66187910128502e-52	12	YWHAQ
MROH1	4.14649738340758e-56	0.29564831834569	0.334	0.178	6.72893595379383e-52	12	MROH1
PRIMPOL	4.66317172663958e-56	0.273247636812406	0.286	0.144	7.56739507799071e-52	12	PRIMPOL
IPO7	1.22843879558568e-55	0.282331078863832	0.391	0.218	1.99351047747645e-51	12	IPO7
EED	1.59893098931613e-55	0.284602872087188	0.323	0.169	2.59474520946222e-51	12	EED
MCMBP	1.61743397985124e-55	0.274548582205889	0.327	0.172	2.62477186250259e-51	12	MCMBP
DPY19L1	1.87562062072383e-55	0.262328504553888	0.259	0.126	3.04375714331063e-51	12	DPY19L1
DHFR	3.09736813393433e-55	0.286344716751969	0.396	0.223	5.02640900774862e-51	12	DHFR
REV1	1.0482700139308e-54	0.31315420834854	0.523	0.325	1.70113257860691e-50	12	REV1
RNGTT	2.40676439684809e-54	0.290860169681493	0.554	0.346	3.90569726320508e-50	12	RNGTT
RASSF1	6.0530611405438e-54	0.296521161765513	0.379	0.211	9.82290761887448e-50	12	RASSF1
OLA11	6.41016217369436e-54	0.328554184999769	0.508	0.316	1.04024111754712e-49	12	OLA1
E2F31	8.55985934013655e-54	0.35329118868933	0.581	0.383	1.38909397371736e-49	12	E2F3
FAM129A2	9.97862381748198e-54	0.312403759697969	0.544	0.344	1.61933107310098e-49	12	FAM129A
PRPSAP1	2.18792513543672e-52	0.329420210062126	0.342	0.189	3.5505649097867e-48	12	PRPSAP1
NRP1	2.24193871465401e-52	0.305168164840262	0.507	0.315	3.63821814614053e-48	12	NRP1
STAB12	3.40460276910976e-52	0.368008755883571	0.525	0.34	5.52498937371132e-48	12	STAB1
RBM14-RBM4	1.45615103586753e-51	0.270140422366646	0.32	0.172	2.36304190100583e-47	12	RBM14-RBM4
ANO6	2.54636477931529e-51	0.292463955937943	0.506	0.313	4.13224076387286e-47	12	ANO6
RTN3	2.55544733444871e-51	0.311969344097626	0.521	0.329	4.14697993434336e-47	12	RTN3
MFSD14B	4.99414259178127e-51	0.263967763954469	0.325	0.177	8.10449459794265e-47	12	MFSD14B
DOCK3	5.5923572208835e-51	0.345926652824844	0.364	0.21	9.07527729804975e-47	12	DOCK3
STK32B	1.13635918809216e-50	0.333045368786879	0.507	0.319	1.84408369043596e-46	12	STK32B
NOD1	1.17127273225062e-50	0.250638053966967	0.323	0.173	1.9007413898963e-46	12	NOD1
SRSF4	2.94357210452507e-50	0.330448987635031	0.536	0.347	4.77682881122328e-46	12	SRSF4
WRN	3.86661261067256e-50	0.25938562109941	0.366	0.204	6.27473894459943e-46	12	WRN
SMC5	4.45927266232096e-50	0.318935104078851	0.577	0.385	7.23650767641446e-46	12	SMC5
HNRNPF	1.51503982358545e-49	0.313233595290102	0.35	0.199	2.45860662571446e-45	12	HNRNPF
TPR	1.55982334381068e-49	0.252894737611948	0.421	0.248	2.53128132233597e-45	12	TPR
XRCC5	3.30894904000447e-49	0.317558952672921	0.672	0.476	5.36976250211925e-45	12	XRCC5
MFSD14C	1.12350756168241e-48	0.31277112369246	0.649	0.449	1.82322807109821e-44	12	MFSD14C
TFDP2	1.52256153055227e-48	0.303913383761753	0.325	0.18	2.47081285178023e-44	12	TFDP2
DHX15	2.51912623237903e-48	0.306517249778422	0.438	0.268	4.08803804990469e-44	12	DHX15
NNT	3.34348225340521e-48	0.274302142136538	0.396	0.231	5.42580300082598e-44	12	NNT
ULK4	3.79251022956373e-48	0.291275345552429	0.437	0.262	6.15448560053602e-44	12	ULK4
VKORC1L1	4.87264923898481e-48	0.274177004072664	0.391	0.228	7.90733518502455e-44	12	VKORC1L1
HLCS	5.01639943354629e-48	0.262467448216412	0.361	0.205	8.14061300075891e-44	12	HLCS
DDX46	2.25857026075283e-47	0.275254679333785	0.549	0.358	3.66520781914969e-43	12	DDX46
ADNP	5.9121534004386e-47	0.276822904152995	0.615	0.408	9.59424253823176e-43	12	ADNP
SPIDR1	5.95607477275348e-47	0.326866818531826	0.852	0.693	9.66551814122434e-43	12	SPIDR
ILF3	7.28491660360173e-47	0.267269225809577	0.335	0.187	1.18219626643249e-42	12	ILF3
HACE1	7.78333687963456e-47	0.254794632863138	0.394	0.23	1.2630799088271e-42	12	HACE1
S100PBP	1.00716490438024e-46	0.274245090254865	0.415	0.25	1.63442720682825e-42	12	S100PBP
ERC21	1.53413230951427e-46	0.373822672232702	0.467	0.298	2.48958991187975e-42	12	ERC2
CBFB	1.61363399868817e-46	0.356071361146796	0.544	0.368	2.61860525307117e-42	12	CBFB
SFXN5	1.73290024548845e-46	0.253558696718897	0.335	0.188	2.81215051837865e-42	12	SFXN5
TRA2B2	3.93551466531271e-46	0.280443724472644	0.594	0.4	6.38655319886947e-42	12	TRA2B
CDKAL1	5.04088195527534e-46	0.31231735903773	0.82	0.638	8.18034323702083e-42	12	CDKAL1
SIK2	2.6099298227981e-45	0.263014919880728	0.516	0.328	4.23539411643675e-41	12	SIK2
FUT8	2.68668160903902e-45	0.297599398557535	0.462	0.286	4.35994691514853e-41	12	FUT8
ARHGAP201	4.4837411061337e-45	0.287633007140761	0.323	0.182	7.27621506703377e-41	12	ARHGAP20
LARGE12	4.5759219570937e-45	0.295252632001356	0.494	0.315	7.42580615197165e-41	12	LARGE1
PAXBP1	6.47204678790932e-45	0.261354285794316	0.489	0.31	1.05028375274192e-40	12	PAXBP1
ELOVL53	1.14800792138916e-44	0.251010459769238	0.407	0.243	1.86298725483032e-40	12	ELOVL5
TBCD	2.94769582784376e-44	0.255623281908286	0.398	0.238	4.78352078942485e-40	12	TBCD
HNRNPH1	1.3000749688055e-43	0.32768948436233	0.635	0.457	2.10976165937757e-39	12	HNRNPH1
TRAPPC9	4.03628063183044e-43	0.271455387994684	0.78	0.599	6.55007620933444e-39	12	TRAPPC9
ZNF100	8.68508574690884e-43	0.250294173876801	0.326	0.185	1.40941571500837e-38	12	ZNF100
RALY	1.04720575787194e-42	0.272247512206398	0.509	0.33	1.69940550387458e-38	12	RALY
SRBD1	1.36257431287126e-41	0.260113903465629	0.462	0.292	2.21118559492749e-37	12	SRBD1
TMEM1631	1.765054085617e-40	0.334366659314409	0.571	0.398	2.86432977013927e-36	12	TMEM163
HNRNPR	5.2593256360066e-40	0.267613791661583	0.4	0.248	8.53483364211152e-36	12	HNRNPR
DLG1	1.42549376910365e-39	0.262112133963687	0.658	0.472	2.3132912885014e-35	12	DLG1
HP1BP3	2.14338011737483e-39	0.302453743703944	0.684	0.512	3.47827725447588e-35	12	HP1BP3
GPHN	4.25576121106546e-39	0.264712958437035	0.658	0.465	6.90624929331703e-35	12	GPHN
TNPO3	5.1292083234357e-37	0.26298328948051	0.434	0.282	8.32367926727146e-33	12	TNPO3
DPH6	7.52171131385968e-37	0.287122370753341	0.342	0.206	1.22062331201315e-32	12	DPH6
GALNT10	1.41844462115245e-36	0.263193117563661	0.696	0.512	2.3018519312062e-32	12	GALNT10
DPYD5	1.75774659455695e-35	0.273940992977064	0.744	0.576	2.85247117364702e-31	12	DPYD
ATP1B32	6.19228005634572e-35	0.272946734445926	0.402	0.255	1.00488320754378e-30	12	ATP1B3
CACNA1D1	5.60038237283057e-34	0.265443955278954	0.582	0.417	9.08830051462946e-30	12	CACNA1D
FCGBP4	7.6583513745496e-34	0.56710620967077	0.455	0.317	1.24279726106191e-29	12	FCGBP
LCORL	1.43974816635919e-32	0.290968950347977	0.602	0.441	2.3364233243677e-28	12	LCORL
NLGN4Y	7.53473788159523e-32	0.33780910204511	0.264	0.159	1.22273726342527e-27	12	NLGN4Y
YBX11	3.93792856953955e-21	0.260067748781798	0.255	0.167	6.39047048264877e-17	12	YBX1
MT-CO11	5.03330177731853e-21	0.330806770414985	0.766	0.661	8.1680421242325e-17	12	MT-CO1
HSP90AA12	8.02302842634213e-21	0.315271449565373	0.687	0.567	1.3019770530268e-16	12	HSP90AA1
GLUL2	7.54399646046771e-17	0.250635573860898	0.402	0.299	1.2242397456047e-12	12	GLUL
